EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,Salary,Bonus,EducationLevel,MaritalStatus,Attrition,PerformanceRating,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,Overtime,TrainingHours,ManagerID,TeamSize,RemoteWork,TravelFrequency,HireDate
1040,52,Male,Marketing,Coordinator,66340,1269738,75320,5,Divorced,Yes,3,19,16,2,4,3,Yes,23,183,10,Yes,Rarely,2005-01-26
1041,54,Male,IT,Coordinator,45047,925219,175963,4,Married,Yes,2,6,2,2,2,3,Yes,47,179,13,Yes,Frequently,2018-03-20
1042,40,Female,R&D,Engineer,63165,1622248,180680,4,Single,No,5,19,17,1,2,2,Yes,21,143,11,Yes,Rarely,2005-05-16
1043,29,Female,IT,Executive,141625,2050652,50298,3,Married,No,4,7,7,4,4,4,No,5,175,8,No,Occasionally,2017-08-05
1044,26,Male,Sales,Executive,81911,1290993,103088,3,Married,No,3,11,10,3,2,4,Yes,69,182,8,Yes,Rarely,2013-02-27
1045,24,Male,IT,Manager,55020,517767,61394,5,Divorced,No,1,12,11,1,3,3,No,54,194,3,No,Rarely,2012-06-26
1046,39,Female,R&D,Manager,140640,2033391,169807,4,Single,Yes,5,5,5,2,2,3,No,11,177,13,Yes,Rarely,2019-10-05
1047,46,Male,R&D,Coordinator,142919,1258101,172026,5,Single,Yes,1,4,1,1,3,1,Yes,33,115,14,Yes,Occasionally,2020-11-23
1048,58,Male,Sales,Senior Analyst,147431,458988,288516,2,Married,Yes,1,3,0,3,1,1,No,45,102,5,No,Rarely,2021-11-02
1049,43,Male,Sales,Engineer,165849,467403,256392,5,Single,No,3,19,19,4,2,2,Yes,54,128,9,No,Rarely,2005-05-01
1050,38,Female,Marketing,Manager,109193,1154082,101398,5,Married,Yes,3,16,15,4,2,4,Yes,65,122,13,Yes,Occasionally,2008-05-07
1051,46,Male,Sales,Manager,47113,1611414,15588,3,Married,Yes,4,10,6,1,4,3,No,53,172,6,Yes,Frequently,2014-04-14
1052,53,Female,Finance,Coordinator,131359,314677,289962,2,Divorced,Yes,3,18,14,1,1,4,No,12,158,3,Yes,Occasionally,2006-05-21
1053,33,Male,HR,Senior Analyst,96939,2190252,271484,2,Single,Yes,2,3,3,1,4,1,No,11,186,10,No,Frequently,2021-02-28
1054,26,Male,Sales,Team Lead,62405,692776,241876,4,Single,Yes,3,15,14,1,2,2,Yes,14,115,7,No,Rarely,2009-07-27
1055,34,Male,Finance,Team Lead,91540,403021,265415,4,Divorced,No,1,5,3,2,1,1,No,40,125,12,No,Rarely,2019-03-17
1056,50,Male,HR,Senior Analyst,124588,1679404,230144,2,Single,Yes,5,19,17,1,1,4,Yes,71,170,6,Yes,Rarely,2005-01-03
1057,36,Male,HR,Manager,32399,1862818,126812,3,Single,No,5,17,16,1,1,3,Yes,79,142,3,Yes,Occasionally,2007-08-28
1058,22,Female,Sales,Senior Analyst,34628,693545,7032,4,Married,No,1,14,12,2,1,3,No,7,135,13,No,Frequently,2010-06-16
1059,54,Female,Sales,Executive,119120,347850,4722,3,Divorced,No,2,5,1,4,1,4,Yes,40,196,6,Yes,Occasionally,2019-11-06
1060,54,Male,R&D,Engineer,66476,1772077,286298,2,Married,Yes,2,7,4,4,1,4,No,51,153,6,Yes,Rarely,2017-06-26
1061,52,Male,HR,Analyst,135814,1105896,123980,5,Divorced,Yes,4,1,0,3,1,4,Yes,50,153,12,No,Rarely,2023-10-22
1062,52,Female,IT,Team Lead,154188,508150,291909,2,Divorced,Yes,4,4,3,2,2,4,Yes,70,160,5,No,Frequently,2020-01-16
1063,40,Female,R&D,Analyst,98631,1124341,69487,5,Divorced,Yes,4,2,0,4,2,2,Yes,70,139,8,Yes,Rarely,2022-02-05
1064,32,Male,HR,Coordinator,93304,665750,177586,3,Divorced,Yes,5,4,2,2,2,3,No,64,107,8,Yes,Rarely,2020-11-21
1065,32,Male,Finance,Executive,157232,560933,104180,5,Married,No,3,16,12,2,4,4,No,63,118,14,No,Occasionally,2008-01-28
1066,35,Female,Sales,Manager,39123,1131710,51999,5,Single,No,3,12,11,2,1,2,Yes,45,165,11,Yes,Frequently,2012-07-27
1067,23,Female,HR,Team Lead,165073,1427360,31368,1,Single,No,5,8,5,4,1,2,Yes,42,132,12,Yes,Frequently,2016-03-24
1068,43,Male,R&D,Coordinator,101120,862193,116049,3,Married,No,3,6,3,2,1,1,Yes,19,147,10,Yes,Rarely,2018-12-05
1069,28,Female,HR,Engineer,50104,1649919,293362,4,Divorced,No,4,7,7,2,1,1,No,17,146,9,No,Occasionally,2017-05-23
1070,50,Female,Operations,Senior Analyst,63562,1810902,20169,5,Married,Yes,1,19,17,1,2,3,No,75,145,5,Yes,Occasionally,2005-08-03
1071,34,Male,R&D,Coordinator,127537,2119201,111301,2,Married,No,3,7,4,2,1,1,Yes,29,143,14,No,Frequently,2017-11-06
1072,28,Male,Sales,Executive,108629,1092214,66770,4,Single,No,4,5,1,1,3,3,Yes,25,100,13,No,Frequently,2019-08-17
1073,54,Male,Sales,Executive,44689,1835834,188392,3,Single,Yes,1,1,0,2,3,2,Yes,32,169,8,No,Frequently,2023-08-23
1074,44,Female,HR,Coordinator,74632,322551,48068,3,Single,Yes,1,8,8,1,4,1,No,51,175,7,No,Frequently,2016-05-07
1075,52,Male,Marketing,Team Lead,91333,799755,180378,1,Single,No,3,15,13,2,1,2,No,30,159,4,Yes,Frequently,2009-10-23
1076,46,Female,IT,Team Lead,119238,1678148,258492,3,Divorced,Yes,4,19,17,3,2,1,No,67,195,4,Yes,Frequently,2005-06-14
1077,55,Male,Finance,Analyst,156637,2306260,18402,5,Married,Yes,4,3,0,4,2,1,No,39,110,14,Yes,Occasionally,2021-08-27
1078,46,Male,Operations,Coordinator,36695,1475711,154195,4,Single,Yes,4,16,15,3,3,2,No,8,137,7,Yes,Occasionally,2008-12-07
1079,22,Male,Operations,Executive,71978,1289924,207167,1,Married,No,4,5,5,4,3,1,No,66,134,12,Yes,Frequently,2019-12-17
1080,56,Female,IT,Coordinator,153554,2118222,213708,5,Married,No,2,7,5,1,2,3,No,58,115,4,No,Rarely,2017-04-30
1081,57,Male,Operations,Manager,89680,2383805,31017,2,Married,No,3,13,13,3,4,1,No,11,114,14,No,Frequently,2011-10-19
1082,40,Female,HR,Team Lead,58001,1874255,196278,3,Single,No,2,12,8,1,2,2,No,60,143,11,No,Rarely,2012-07-18
1083,49,Male,Operations,Executive,25799,1666379,7025,3,Single,Yes,1,14,13,2,1,4,Yes,72,172,9,Yes,Occasionally,2010-02-26
1084,29,Male,IT,Coordinator,76690,877158,167207,3,Single,Yes,2,2,0,3,2,4,No,21,165,4,No,Rarely,2022-03-24
1085,43,Male,IT,Coordinator,48555,1746053,265232,3,Married,Yes,1,4,1,3,4,4,No,35,176,8,Yes,Occasionally,2020-02-10
1086,37,Female,Operations,Executive,34422,1142606,37743,3,Married,Yes,5,17,17,4,4,2,Yes,31,134,6,Yes,Rarely,2007-03-28
1087,56,Female,Sales,Analyst,79555,385350,14716,3,Divorced,No,4,7,7,3,4,4,No,19,120,6,No,Frequently,2017-12-03
1088,54,Female,Sales,Manager,99034,2177330,139596,1,Divorced,Yes,4,17,14,1,3,1,No,69,192,10,No,Occasionally,2007-11-21
1089,46,Female,Sales,Engineer,148182,348591,151786,1,Single,Yes,3,4,2,4,3,1,Yes,71,114,3,No,Rarely,2020-12-17
1090,22,Male,Operations,Team Lead,111576,2127528,176540,2,Married,Yes,4,13,12,1,1,4,No,49,192,6,Yes,Occasionally,2011-08-04
1091,54,Male,Marketing,Executive,137454,978283,116062,2,Divorced,Yes,4,14,11,1,4,3,Yes,55,180,6,No,Frequently,2010-07-04
1092,22,Female,IT,Team Lead,138521,1202810,17140,4,Married,No,3,17,17,4,3,2,No,18,199,7,Yes,Occasionally,2007-12-20
1093,36,Female,R&D,Coordinator,33630,1588220,229820,1,Divorced,No,2,7,6,3,1,3,No,58,140,3,Yes,Rarely,2017-04-20
1094,51,Female,HR,Manager,70227,1824205,120118,2,Divorced,Yes,1,3,1,2,4,1,Yes,33,101,6,Yes,Occasionally,2021-08-09
1095,28,Female,Marketing,Executive,29761,2339246,258414,2,Single,No,2,1,0,4,1,2,No,70,194,14,No,Occasionally,2023-04-11
1096,51,Female,HR,Coordinator,99489,2362044,62999,5,Married,Yes,3,13,10,3,1,3,No,43,167,14,Yes,Rarely,2011-01-25
1097,50,Male,Finance,Team Lead,128069,2076025,105682,1,Married,Yes,2,15,14,4,1,2,No,41,190,5,Yes,Rarely,2009-01-23
1098,28,Female,Marketing,Team Lead,32548,2250256,182088,3,Single,No,5,17,13,3,4,1,Yes,45,176,8,Yes,Occasionally,2007-06-22
1099,50,Male,Finance,Executive,64322,982527,94527,2,Divorced,No,5,15,14,3,1,3,No,17,162,5,No,Rarely,2009-10-14
1100,50,Male,Sales,Coordinator,108038,2356744,138709,4,Married,No,1,12,8,3,4,2,Yes,15,101,4,Yes,Rarely,2012-07-24
1101,23,Male,HR,Analyst,142217,2204514,200015,4,Divorced,No,5,11,9,4,3,1,No,72,186,11,Yes,Frequently,2013-01-05
1102,41,Male,Marketing,Senior Analyst,128064,519356,102391,2,Married,Yes,2,2,2,1,3,2,No,27,155,6,Yes,Frequently,2022-12-04
1103,41,Male,Finance,Analyst,146943,1069822,164762,3,Married,Yes,5,4,3,1,1,3,Yes,8,112,6,No,Occasionally,2020-08-10
1104,29,Male,IT,Executive,57705,1464937,184811,5,Married,Yes,3,17,13,2,3,4,No,78,122,5,No,Rarely,2007-02-05
1105,50,Male,Operations,Manager,91920,418642,284833,2,Married,Yes,1,10,6,1,1,3,Yes,65,171,9,Yes,Occasionally,2014-01-08
1106,32,Male,IT,Coordinator,123303,1490130,112105,4,Single,Yes,4,14,14,4,2,4,No,67,120,5,No,Rarely,2010-04-24
1107,45,Female,Finance,Team Lead,54550,1872837,144905,5,Married,Yes,4,2,0,2,1,2,No,16,106,3,No,Occasionally,2022-08-07
1108,47,Male,Sales,Engineer,155546,1016861,28900,3,Divorced,Yes,3,19,17,2,2,4,Yes,69,171,14,Yes,Rarely,2005-02-06
1109,46,Female,Operations,Executive,71648,1611775,75582,5,Divorced,Yes,3,1,0,3,4,1,Yes,67,176,14,No,Rarely,2023-01-18
1110,27,Male,Marketing,Analyst,161327,768163,245720,2,Single,No,5,19,16,3,3,3,Yes,43,122,6,No,Occasionally,2005-02-05
1111,42,Female,IT,Coordinator,93580,1192008,200122,4,Single,Yes,1,16,16,2,3,1,No,20,116,6,No,Occasionally,2008-09-07
1112,32,Male,Sales,Team Lead,116713,1714780,135486,1,Married,No,2,18,18,4,3,2,No,62,197,14,No,Frequently,2006-03-30
1113,31,Female,Finance,Senior Analyst,173572,1462936,263894,2,Married,No,5,5,3,3,3,1,Yes,21,159,11,No,Frequently,2019-11-17
1114,57,Female,HR,Senior Analyst,111984,2242991,290595,3,Married,No,3,2,0,3,3,1,No,74,173,6,No,Rarely,2022-12-20
1115,37,Male,Sales,Engineer,165508,634154,207836,5,Divorced,No,3,7,5,3,4,1,Yes,56,173,14,Yes,Occasionally,2017-07-17
1116,47,Female,Sales,Analyst,128235,2390651,45510,1,Married,Yes,1,19,18,2,3,3,No,61,199,4,Yes,Occasionally,2005-09-14
1117,35,Male,Finance,Executive,87457,1804181,139728,3,Divorced,No,4,2,0,4,1,3,No,23,165,9,No,Occasionally,2022-04-08
1118,40,Female,R&D,Manager,102711,1274645,209304,1,Single,Yes,4,11,10,1,3,3,No,27,184,13,No,Occasionally,2013-03-17
1119,25,Male,HR,Senior Analyst,164032,1371038,279965,1,Single,Yes,4,13,9,3,4,2,No,65,199,5,Yes,Frequently,2011-04-16
1120,30,Female,HR,Team Lead,104364,554084,129466,4,Married,No,4,18,15,2,3,2,Yes,13,192,8,No,Frequently,2006-03-04
1121,37,Male,IT,Manager,161169,2251356,159465,2,Married,No,1,10,6,4,2,3,No,55,109,8,No,Rarely,2014-06-10
1122,26,Female,Operations,Manager,80486,1034647,29882,1,Single,Yes,4,3,3,2,3,2,No,63,150,4,Yes,Frequently,2021-12-21
1123,53,Female,Operations,Coordinator,149279,703273,242721,5,Single,Yes,2,16,13,2,1,1,No,74,142,13,Yes,Frequently,2008-08-21
1124,55,Male,Sales,Senior Analyst,81792,1576784,279773,2,Divorced,No,5,1,0,1,3,4,Yes,66,198,13,No,Rarely,2023-04-13
1125,25,Female,HR,Analyst,65721,572743,208502,2,Divorced,Yes,2,19,16,4,1,2,Yes,61,105,3,No,Occasionally,2005-05-28
1126,54,Female,IT,Coordinator,134034,1529140,20951,5,Single,No,3,12,12,2,2,3,Yes,51,154,11,Yes,Occasionally,2012-01-15
1127,40,Male,IT,Executive,34308,747095,126534,5,Married,Yes,5,9,9,2,1,4,No,65,109,14,No,Occasionally,2015-01-18
1128,38,Male,IT,Team Lead,50905,504580,50385,4,Single,Yes,1,14,13,2,2,2,Yes,76,187,10,No,Occasionally,2010-02-06
1129,32,Female,Marketing,Manager,46381,1067522,256017,2,Divorced,No,4,4,0,2,2,3,Yes,17,173,7,No,Rarely,2020-05-29
1130,38,Male,Sales,Engineer,108391,2165993,159359,5,Single,No,3,6,3,1,2,2,Yes,11,155,7,Yes,Frequently,2018-10-24
1131,38,Female,R&D,Senior Analyst,107643,1718351,199378,5,Married,Yes,3,8,7,1,2,2,No,16,120,12,Yes,Rarely,2016-05-26
1132,28,Male,HR,Manager,152522,595182,180160,1,Divorced,Yes,4,18,17,1,2,4,Yes,29,158,13,Yes,Rarely,2006-02-06
1133,43,Female,Sales,Engineer,135740,1984038,137980,4,Married,Yes,2,5,1,2,2,1,Yes,36,152,13,Yes,Occasionally,2019-09-10
1134,25,Male,IT,Executive,108029,1650417,279778,2,Divorced,Yes,1,15,15,4,3,3,Yes,60,123,4,No,Occasionally,2009-08-23
1135,36,Female,Marketing,Team Lead,69324,521668,294786,3,Single,Yes,2,7,5,1,2,1,Yes,56,186,14,No,Rarely,2017-08-21
1136,57,Male,Operations,Analyst,74063,916070,259896,1,Married,No,2,2,0,4,2,4,No,60,130,13,No,Frequently,2022-12-21
1137,52,Male,Finance,Coordinator,166758,1629611,101732,4,Married,Yes,1,8,8,4,3,3,Yes,75,153,12,No,Frequently,2016-10-26
1138,32,Female,Marketing,Engineer,45422,595625,109384,3,Married,No,4,6,3,1,1,4,No,52,173,5,No,Rarely,2018-07-23
1139,30,Male,HR,Senior Analyst,168084,642368,236503,5,Single,No,2,3,3,2,4,1,No,11,115,5,Yes,Rarely,2021-01-25
1140,27,Male,R&D,Analyst,140313,1930969,161577,2,Married,No,2,13,9,4,3,2,Yes,16,184,12,Yes,Frequently,2011-03-20
1141,57,Female,Finance,Coordinator,153068,1872900,39051,1,Divorced,Yes,4,2,1,2,2,3,No,44,153,4,Yes,Frequently,2022-08-22
1142,30,Male,Marketing,Manager,162405,421173,46638,2,Married,Yes,5,2,0,1,2,3,No,5,143,8,Yes,Rarely,2022-12-02
1143,40,Female,R&D,Executive,32887,2364798,228978,3,Married,No,2,14,12,1,3,2,Yes,46,181,12,Yes,Frequently,2010-10-24
1144,39,Female,Marketing,Manager,141566,1776075,82494,4,Divorced,Yes,2,7,5,1,4,3,No,56,188,10,Yes,Frequently,2017-02-23
1145,30,Female,HR,Executive,53013,785714,159156,5,Divorced,No,3,12,9,2,3,1,Yes,25,199,10,Yes,Rarely,2012-09-13
1146,27,Female,R&D,Engineer,89068,1765741,16116,4,Married,No,3,13,9,4,3,1,Yes,46,149,6,Yes,Rarely,2011-01-12
1147,45,Male,Finance,Executive,72632,1539658,213807,4,Single,No,5,12,9,3,2,3,Yes,49,190,9,No,Rarely,2012-09-11
1148,52,Female,R&D,Senior Analyst,48086,669478,151969,3,Married,Yes,4,19,16,1,2,4,No,57,113,13,No,Occasionally,2005-12-19
1149,31,Male,HR,Team Lead,25255,507627,15487,5,Single,Yes,5,11,9,2,3,4,No,45,152,8,No,Rarely,2013-08-23
1150,37,Female,R&D,Executive,31277,1148292,133332,4,Divorced,Yes,3,4,1,1,4,1,No,42,140,14,Yes,Rarely,2020-08-07
1151,35,Female,Marketing,Engineer,31869,1835410,94515,3,Divorced,No,5,3,3,1,2,4,Yes,34,197,12,No,Frequently,2021-09-13
1152,48,Female,HR,Engineer,27274,2219398,150033,4,Single,No,5,9,5,2,2,1,Yes,49,187,5,No,Frequently,2015-07-23
1153,51,Male,IT,Team Lead,26950,1602619,216085,3,Single,No,5,8,5,2,1,4,Yes,68,176,11,Yes,Frequently,2016-12-10
1154,28,Male,Finance,Manager,163117,1378290,165458,4,Divorced,No,3,8,5,1,1,2,Yes,13,135,8,Yes,Occasionally,2016-08-11
1155,50,Female,Finance,Coordinator,179519,354708,70825,3,Divorced,Yes,3,12,8,2,2,1,No,18,128,6,No,Rarely,2012-09-12
1156,28,Male,Operations,Engineer,50105,631301,246514,1,Divorced,Yes,3,14,11,4,2,3,Yes,51,134,9,No,Frequently,2010-03-20
1157,37,Female,Sales,Executive,117290,1778367,220868,5,Single,No,5,12,9,4,1,4,No,18,195,12,Yes,Frequently,2012-10-07
1158,27,Female,Sales,Team Lead,156706,788633,274915,3,Married,Yes,2,5,3,2,3,1,Yes,9,176,3,Yes,Frequently,2019-11-19
1159,32,Female,Sales,Coordinator,100783,855943,43039,2,Married,No,4,7,4,4,2,1,Yes,7,199,13,Yes,Occasionally,2017-01-04
1160,36,Male,Finance,Team Lead,30914,1637900,227561,3,Married,No,1,5,1,1,3,4,Yes,48,196,10,No,Rarely,2019-11-27
1161,35,Male,Marketing,Engineer,99176,922673,235654,3,Single,Yes,5,4,4,1,3,3,No,59,112,11,No,Rarely,2020-05-02
1162,56,Female,HR,Coordinator,143368,1467574,241324,3,Single,No,2,5,5,1,3,3,Yes,58,113,13,Yes,Occasionally,2019-11-21
1163,48,Female,R&D,Engineer,149078,339759,278642,1,Single,Yes,1,13,13,1,2,2,No,48,117,14,No,Rarely,2011-03-12
1164,50,Male,Sales,Senior Analyst,55048,1743828,35814,5,Divorced,Yes,1,7,3,4,2,2,No,49,176,14,No,Occasionally,2017-07-24
1165,45,Male,Sales,Coordinator,46518,710275,23052,4,Single,No,4,11,9,4,4,2,Yes,48,170,10,No,Rarely,2013-03-11
1166,35,Male,Finance,Analyst,45043,2392195,2419,2,Single,No,4,15,11,3,2,3,Yes,44,192,13,No,Rarely,2009-04-07
1167,55,Male,Sales,Senior Analyst,133611,1248614,239040,3,Married,Yes,5,19,19,3,4,2,No,7,150,8,Yes,Rarely,2005-09-26
1168,31,Male,R&D,Coordinator,111261,491196,247418,5,Single,Yes,5,4,2,1,4,1,Yes,10,128,3,Yes,Frequently,2020-08-13
1169,42,Female,Sales,Analyst,56921,643275,22063,2,Married,No,4,3,0,4,2,4,No,61,120,4,Yes,Rarely,2021-11-19
1170,41,Female,R&D,Senior Analyst,159670,1051794,86134,3,Married,Yes,1,17,13,4,3,1,No,41,105,9,No,Occasionally,2007-03-16
1171,29,Male,Operations,Analyst,116080,756195,108007,4,Divorced,No,1,10,10,3,4,1,Yes,19,134,3,Yes,Occasionally,2014-02-04
1172,58,Male,IT,Engineer,87648,1181037,255540,3,Divorced,No,2,9,6,2,1,4,Yes,38,175,3,Yes,Occasionally,2015-02-24
1173,59,Male,Operations,Coordinator,28869,755911,7971,3,Married,No,4,15,12,4,3,1,No,19,145,9,Yes,Frequently,2009-07-02
1174,50,Female,Finance,Manager,28823,1227724,205162,3,Married,Yes,1,8,8,4,2,1,No,25,114,12,No,Rarely,2016-12-23
1175,37,Female,Marketing,Analyst,94134,1057993,253978,1,Divorced,No,4,8,4,3,4,4,Yes,57,151,11,Yes,Occasionally,2016-06-22
1176,28,Female,Marketing,Team Lead,127260,699273,128259,3,Divorced,Yes,3,9,5,4,1,1,Yes,9,174,11,No,Rarely,2015-01-29
1177,51,Female,Marketing,Executive,32043,2054366,107009,4,Single,No,2,4,2,4,3,4,Yes,25,169,13,Yes,Frequently,2020-05-27
1178,26,Female,HR,Senior Analyst,94000,384179,291409,5,Divorced,No,3,2,0,3,3,2,No,7,172,6,Yes,Rarely,2022-03-26
1179,38,Male,Marketing,Coordinator,95966,745544,245352,3,Single,Yes,4,3,0,1,1,1,Yes,19,146,5,No,Occasionally,2021-11-07
1180,49,Female,HR,Engineer,100010,2348613,249091,4,Single,No,2,1,0,4,1,2,Yes,63,144,13,Yes,Occasionally,2023-12-17
1181,58,Female,Sales,Executive,50792,788968,54645,2,Married,No,5,9,9,2,1,1,Yes,7,125,7,No,Frequently,2015-12-10
1182,29,Male,HR,Manager,63379,2078904,262463,5,Divorced,No,1,10,8,2,3,2,No,60,173,6,No,Rarely,2014-06-03
1183,44,Male,Sales,Senior Analyst,46300,1792737,55609,1,Married,Yes,2,11,9,4,4,2,Yes,66,177,10,Yes,Occasionally,2013-06-28
1184,33,Female,HR,Coordinator,52676,1803502,220412,3,Married,Yes,3,14,14,3,2,4,Yes,64,191,11,Yes,Frequently,2010-01-09
1185,39,Female,Operations,Engineer,93147,846363,205788,2,Single,No,4,17,17,4,3,4,Yes,64,125,9,Yes,Frequently,2007-11-08
1186,40,Female,Finance,Coordinator,98973,1981518,249109,2,Divorced,No,2,12,8,2,4,1,No,37,137,5,No,Rarely,2012-05-19
1187,24,Male,R&D,Team Lead,105722,587374,92554,4,Married,Yes,3,9,8,2,2,1,Yes,28,176,7,No,Frequently,2015-10-09
1188,34,Male,R&D,Team Lead,125808,555416,262128,2,Divorced,Yes,1,16,15,2,1,4,Yes,41,147,9,No,Frequently,2008-11-19
1189,33,Female,Sales,Manager,121299,1327691,160811,2,Single,Yes,4,19,18,2,2,3,No,38,124,6,Yes,Rarely,2005-04-29
1190,31,Female,R&D,Executive,130153,858114,110034,3,Divorced,Yes,5,4,2,4,3,2,No,63,152,6,No,Rarely,2020-02-10
1191,29,Male,Marketing,Executive,121205,1361385,64450,2,Married,No,2,1,0,4,4,3,Yes,19,186,9,Yes,Rarely,2023-06-28
1192,40,Male,IT,Senior Analyst,141251,1913849,294153,5,Single,No,3,2,0,1,1,3,Yes,59,165,5,No,Occasionally,2022-12-03
1193,37,Male,Finance,Engineer,71622,870953,294418,2,Single,No,4,13,10,3,2,1,No,32,118,7,No,Rarely,2011-11-18
1194,34,Female,Marketing,Executive,161746,2074474,66446,4,Married,No,4,7,7,4,4,2,Yes,58,149,14,No,Rarely,2017-10-11
1195,25,Female,Operations,Coordinator,147389,409525,213092,1,Divorced,No,2,1,0,4,4,1,Yes,48,141,10,No,Occasionally,2023-08-20
1196,33,Female,HR,Analyst,42563,1943593,277845,4,Divorced,Yes,1,19,19,3,1,1,No,71,170,14,No,Rarely,2005-03-31
1197,41,Female,R&D,Coordinator,153331,984770,99280,1,Single,No,1,12,9,1,4,4,Yes,14,185,8,Yes,Frequently,2012-02-28
1198,43,Male,IT,Analyst,138828,1439391,194894,5,Married,Yes,5,19,17,2,4,1,No,44,197,14,No,Rarely,2005-12-05
1199,56,Male,R&D,Team Lead,111889,1974214,177696,3,Divorced,No,4,18,15,3,4,2,No,41,188,6,Yes,Frequently,2006-10-21
1200,45,Female,Sales,Executive,42300,1758974,19659,4,Divorced,No,5,3,0,1,3,1,No,16,150,11,No,Rarely,2021-03-22
1201,45,Male,Finance,Analyst,73791,696281,199867,1,Married,Yes,4,3,1,1,4,1,Yes,17,190,10,No,Rarely,2021-10-18
1202,29,Male,Operations,Executive,45927,803623,271176,1,Divorced,Yes,2,10,7,3,4,2,Yes,6,142,10,Yes,Frequently,2014-01-13
1203,42,Male,R&D,Executive,97302,1005314,248342,1,Single,Yes,2,7,6,1,4,1,No,65,175,11,No,Occasionally,2017-02-04
1204,24,Female,Sales,Coordinator,70380,2199694,146367,3,Single,Yes,3,16,16,1,1,2,Yes,32,190,8,Yes,Occasionally,2008-08-31
1205,24,Male,IT,Senior Analyst,137035,1524293,221815,2,Married,No,3,10,10,4,2,4,No,52,138,7,No,Frequently,2014-06-15
1206,43,Female,HR,Engineer,153256,1279532,181844,5,Married,Yes,4,9,9,1,2,4,No,21,146,7,No,Frequently,2015-12-15
1207,43,Male,IT,Engineer,170931,714399,117556,4,Married,No,4,13,12,4,1,2,No,9,172,10,No,Occasionally,2011-10-24
1208,51,Male,Marketing,Senior Analyst,35355,1447417,180076,1,Single,No,1,6,2,1,3,3,No,23,146,10,No,Rarely,2018-12-04
1209,56,Female,R&D,Engineer,43740,1614530,258308,5,Married,Yes,1,10,10,3,4,4,No,36,195,6,No,Occasionally,2014-09-11
1210,23,Female,IT,Analyst,147323,1204401,248924,5,Married,Yes,1,4,0,2,3,3,Yes,48,105,14,No,Frequently,2020-04-30
1211,29,Female,IT,Analyst,97723,490477,166020,5,Married,No,3,13,13,4,2,4,Yes,44,133,14,Yes,Rarely,2011-10-26
1212,28,Female,IT,Executive,177143,1021478,179354,4,Married,Yes,1,4,1,1,3,3,Yes,37,132,14,No,Rarely,2020-03-24
1213,57,Female,HR,Team Lead,102830,2313122,49116,3,Married,Yes,3,5,4,4,4,2,No,79,131,8,Yes,Rarely,2019-05-20
1214,33,Female,Finance,Team Lead,111711,2244741,264509,1,Married,Yes,5,19,18,3,1,1,Yes,68,176,7,No,Rarely,2005-08-09
1215,51,Female,Sales,Coordinator,74396,1719056,31912,4,Married,No,5,12,9,2,3,2,No,17,133,6,No,Frequently,2012-02-21
1216,57,Male,IT,Analyst,165689,1585801,233725,5,Divorced,Yes,4,18,18,4,4,1,No,36,120,12,No,Occasionally,2006-02-23
1217,43,Female,HR,Team Lead,34228,1880296,110507,5,Divorced,Yes,1,15,11,2,3,2,Yes,23,162,14,No,Occasionally,2009-06-22
1218,51,Female,HR,Team Lead,46446,2381530,201447,5,Divorced,No,3,6,3,1,3,2,Yes,50,174,7,Yes,Occasionally,2018-12-11
1219,24,Female,Operations,Team Lead,99779,2192508,72534,3,Married,No,2,12,11,4,4,2,No,39,176,14,Yes,Rarely,2012-12-28
1220,26,Female,Sales,Senior Analyst,151794,1156634,74442,2,Married,Yes,3,5,3,3,4,1,Yes,51,194,3,Yes,Rarely,2019-11-30
1221,46,Male,Marketing,Engineer,166408,1657757,147278,5,Divorced,No,1,7,4,1,4,4,Yes,62,105,14,No,Frequently,2017-08-01
1222,25,Male,Sales,Executive,117479,326819,8798,4,Married,Yes,2,5,2,1,1,1,Yes,13,162,11,No,Rarely,2019-07-01
1223,35,Male,Marketing,Executive,171080,2339436,110205,2,Married,No,4,12,10,1,2,1,Yes,8,183,4,Yes,Rarely,2012-07-26
1224,35,Female,R&D,Engineer,36805,1391723,74280,4,Married,No,2,1,0,4,2,3,Yes,54,101,9,No,Rarely,2023-02-10
1225,35,Male,HR,Executive,120365,2329662,261968,2,Single,No,5,12,12,4,3,2,Yes,65,195,14,Yes,Rarely,2012-08-25
1226,34,Male,R&D,Analyst,67923,801854,165912,5,Single,Yes,2,3,3,4,4,3,Yes,42,142,3,No,Occasionally,2021-06-06
1227,27,Male,Sales,Analyst,142373,1006443,20323,5,Single,Yes,1,6,5,3,2,1,No,10,162,8,No,Frequently,2018-01-24
1228,29,Female,Marketing,Executive,33711,1356480,64033,3,Single,No,2,2,0,1,2,2,Yes,64,156,5,No,Occasionally,2022-12-29
1229,43,Male,Finance,Manager,49918,1489042,124501,4,Married,No,3,6,2,1,3,2,Yes,17,127,12,Yes,Frequently,2018-09-25
1230,37,Male,Marketing,Team Lead,52453,1195318,199521,5,Single,No,2,19,15,1,3,4,Yes,72,197,12,No,Frequently,2005-05-17
1231,44,Male,Operations,Coordinator,66723,1765544,108138,4,Divorced,No,5,15,14,2,1,3,No,57,124,11,No,Rarely,2009-07-26
